"","Eye","Head","Neck","Back","Trunk","Shoulder","Arm","Wrist","Hand(s)","Hand(s), except finger(s)","Finger(s), fingernail(s)","Upper extremities","Knee","Ankle","Foot","Toe, toenail","Lower extremities","Body systems","Multiple","all other","value"
"5161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
"5163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"5166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20
"5167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43
"5173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43
"5177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,150
"5179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"5181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"5182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180
"5191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"5192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21
"5194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15
"5196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45
"5197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18
"5200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48
"5207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"5208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20
"5217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16
"5218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
"5224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"5233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30
"5234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21
"5238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"5239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
"5240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15
"5243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15
"5252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
"5253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19
"5254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20
"5257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"5258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
"5263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19
"5266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18
"5269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22
"5270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"5275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116
"5276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21
"5281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
"5282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15
"5284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47
"5286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60
"5287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21
"5290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28
"5291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28
"5292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90
"5293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
"5294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
"5295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26
"5296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27
"5299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70
"5301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35
"5303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
"5305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30
"5309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42
"5311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60
"5312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20
"5313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20
"5319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43
"5327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44
"5328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"5329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20
"5331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
"5334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"5335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19
"5336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"5339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"5340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"5343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
"5346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20
"5351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15
"5352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
"5354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43
"5356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18
"5358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
"5359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"5360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20
"5362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"5364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34
"5365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"5366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15
"5373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
"5383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35
"5385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15
"5386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18
"5391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60
"5392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30
"5394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30
"5395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19
"5396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40
"5398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43
"5400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180
"5401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18
"5402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60
"5408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81
"5409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62
"5410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82
"5413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16
"5416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15
"5417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15
"5421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26
"5423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29
"5424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36
"5425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
"5427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
"5431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14
"5432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"5436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,174
"5437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48
"5438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
"5447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24
"5448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37
"5449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36
"5450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"5453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"5454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
"5455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"5456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
"5457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
"5458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"5459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"5460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"5461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
