"","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","value"
"3536",0,0,0,0,0,0,1,6
"3537",0,0,0,0,0,0,1,3
"3538",0,0,0,0,0,0,1,2
"3539",0,0,0,0,0,0,1,2
"3540",0,0,0,0,0,0,1,4
"3541",0,0,0,0,0,0,1,16
"3542",0,0,0,0,0,0,1,3
"3543",0,0,0,0,0,0,1,12
"3544",0,0,0,0,0,0,1,2
"3545",0,0,0,0,0,0,1,13
"3546",0,0,0,0,0,0,1,36
"3547",0,0,0,0,0,0,1,1
"3548",0,0,0,0,0,0,1,2
"3549",0,0,0,0,0,0,1,18
"3550",0,0,0,0,0,0,1,8
"3551",0,0,0,0,0,0,1,8
"3552",0,0,0,0,0,0,1,10
"3553",0,0,0,0,0,0,1,7
"3554",0,0,0,0,0,0,1,7
"3555",0,0,0,0,0,0,1,6
"3556",0,0,0,0,0,0,1,4
"3557",0,0,0,0,0,0,1,10
"3558",0,0,0,0,0,0,1,3
"3559",0,0,0,0,0,0,1,4
"3560",0,0,0,0,0,0,1,3
"3561",0,0,0,0,0,0,1,2
"3562",0,0,0,0,0,0,1,3
"3563",0,0,0,0,0,0,1,9
"3564",0,0,0,0,0,0,1,3
"3565",0,0,0,0,0,0,1,5
"3566",0,0,0,0,0,0,1,4
"3567",0,0,0,0,0,0,1,7
"3568",0,0,0,0,0,0,1,90
"3569",0,0,0,0,0,0,1,2
"3570",0,0,0,0,0,0,1,2
"3571",0,0,0,0,0,0,1,4
"3572",0,0,0,0,0,0,1,5
"3573",0,0,0,0,0,0,1,7
"3574",0,0,0,0,0,0,1,18
"3575",0,0,0,0,0,0,1,30
"3576",0,0,0,0,0,0,1,7
"3577",0,0,0,0,0,0,1,8
"3578",0,0,0,0,0,0,1,12
"3579",0,0,0,0,0,0,1,3
"3580",0,0,0,0,0,0,1,4
"3581",0,0,0,0,0,0,1,4
"3582",0,0,0,0,0,0,1,3
"3583",0,0,0,0,0,0,1,2
"3584",0,0,0,0,0,0,1,14
"3585",0,0,0,0,0,0,1,4
"3586",0,0,0,0,0,0,1,3
"3587",0,0,0,0,0,0,1,18
"3588",0,0,0,0,0,0,1,3
"3589",0,0,0,0,0,0,1,10
"3590",0,0,0,0,0,0,1,7
"3591",0,0,0,0,0,0,1,7
"3592",0,0,0,0,0,0,1,1
