"","Intentional injury by other person","Injury by person-unintentional or intent unknown","Animal and insect related incidents","Violence and other injuries by persons or animal","Roadway incidents involving motorized land vehicles","Transportation incidents","Fires and explosions","Slips, trips without fall","Fall on same level","Fall to lower level","Falls, slips, trips","Exposure to harmful substances or enviroments","Struck by object or equipment","Struck against object or equipment","Caught in or compressed by object or equipment","Contact with object, equipment","Repetitive motion involving microtasks","Overexertion in lifting or lowering","Overexertion and bodily reaction","all other","value"
"865",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"866",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"867",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"868",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"869",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"870",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"871",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"872",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"873",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
"874",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"875",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"876",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"877",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
"878",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"879",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"880",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"881",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"882",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"883",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"884",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"885",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"886",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80
"887",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30
"888",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
"889",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"890",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
"891",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
"892",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"893",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"894",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"895",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,150
"896",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"897",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
